day,weth_balance,usdc_balance,weth_usd,usdc_usd,tvl,tvl_change,liquidity_flow,prev_tvl_change,prev_flow,tvl_ma_3d,tvl_ma_7d,tvl_ma_30d,tvl_momentum,pool_ratio,tvl_volatility_7d,day_of_week,month,pct_from_ma7
2021-12-05 00:00:00+00:00,28912.136333945164,89439490.64802289,119841708.60846342,89587422.3233399,209429130.93180332,9825203.105009764,1,-14253097.928519875,0.0,207630028.17130342,211423604.09967473,199569913.53328437,-1994473.1678714156,0.57223036773947,6044408.588932125,6,12,-0.9433540669996006
2021-12-06 00:00:00+00:00,21963.05697623697,124920816.43597162,90805331.73917976,125123839.65535589,215929171.39453563,6500040.462732315,1,9825203.105009764,1.0,208320743.3843775,211824773.2282565,201789688.19995117,4104398.166279137,0.42053295139666197,6265004.930980592,0,12,1.937638409203607
2021-12-07 00:00:00+00:00,23923.842439908374,109295439.53971855,104084354.82559684,109468237.52712096,213552592.35271785,-2376579.0418177843,0,6500040.462732315,1.0,212970298.2263523,211058462.06671292,202737414.1591701,2494130.2860049307,0.4873944805768694,5538953.345703329,1,12,1.18172484608391
2021-12-08 00:00:00+00:00,19384.70739140897,133726072.97019929,84375572.8806637,133773758.85203232,218149331.73269603,4596739.37997818,1,-2376579.0418177843,0.0,215877031.8266498,212151713.44946092,203915044.68542495,5997618.283235103,0.38677896563098924,6132948.544909918,2,12,2.8270421132676185
2021-12-09 00:00:00+00:00,32430.35538447945,70674219.07549423,139007427.0277951,70728173.19763683,209735600.22543192,-8413731.507264107,0,4596739.37997818,1.0,213812508.10361525,211465254.31704167,204691384.64919284,-1729654.0916097462,0.6627745927652938,6089739.527631772,3,12,-0.8179377256069419
2021-12-10 00:00:00+00:00,39802.926252729696,41881662.933957994,162636076.5226315,41924301.08442873,204560377.60706025,-5175222.6183716655,0,-8413731.507264107,0.0,210815103.18839607,210137161.72443408,204810142.15835187,-5576784.117373824,0.7950517027057846,6482277.214474058,4,12,-2.653878101145674
2021-12-11 00:00:00+00:00,33736.324301559056,69353440.7184552,135648599.99891132,69400756.62176415,205049356.62067547,488979.0136152208,1,-5175222.6183716655,0.0,206448444.81772256,210915080.1235601,204681738.83582056,-5865723.502884626,0.661541212488904,5209289.018878964,5,12,-2.7810830308806356
2021-12-12 00:00:00+00:00,31409.016330209444,77542118.71675003,127877543.59706302,77614040.37807713,205491583.97514015,442227.35446467996,1,488979.0136152208,1.0,205033772.73429194,210352573.41546533,204581958.4472813,-4860989.440325171,0.6223006369571482,5594811.9031259315,6,12,-2.310877096199949
2021-12-13 00:00:00+00:00,42415.051740128576,36786472.70277578,166853678.09685794,36833994.438967526,203687672.53582543,-1803911.439314723,0,442227.35446467996,1.0,204742871.04388037,208603787.86422104,204492577.79745838,-4916115.328395605,0.8191643412662148,5473058.617350365,0,12,-2.356675963906981
2021-12-14 00:00:00+00:00,28210.93896386336,88995102.90381604,107113554.83084583,89145091.78932965,196258646.62017548,-7429025.9156499505,0,-1803911.439314723,0.0,201812634.37704703,206133224.18814352,204079335.64152488,-9874577.56796804,0.5457775067518198,6644700.596476644,1,12,-4.79038622078469
2021-12-15 00:00:00+00:00,18479.67198778564,130700753.890696,71448105.9537103,130952340.13491786,202400446.08862817,6141799.468452692,1,-7429025.9156499505,0.0,200782255.08154306,203883383.38184813,203847622.9493121,-1482937.2932199538,0.35300369803742543,4062564.509091104,2,12,-0.7273458330062129
2021-12-16 00:00:00+00:00,35142.411475592904,74136656.38511807,141930889.6513237,74184708.52230808,216115598.1736318,13715152.085003614,1,6141799.468452692,1.0,204924896.96081182,204794811.6601624,204530632.674279,11320786.513469398,0.6567359822741414,5896189.5679270765,3,12,5.5278678310733635
2021-12-17 00:00:00+00:00,42679.24986725228,60628780.162370026,166137366.2844938,60669512.808358856,226806879.09285265,10691280.919220865,1,13715152.085003614,1.0,215107641.11837086,207972883.3009899,205546678.95470554,18833995.791862756,0.7325058523312191,10184673.831972817,4,12,9.055986286733907
2021-12-18 00:00:00+00:00,31872.652292950617,124381224.71205878,124967948.5040385,124473376.08379668,249441324.58783516,22634445.49498251,1,10691280.919220865,1.0,230787933.95143986,214314593.01058412,207575655.34963498,35126731.57725105,0.5009913602348348,18492922.63996665,5,12,16.390265862817976
2021-12-19 00:00:00+00:00,34132.89221402096,116309833.02530576,134751239.86431575,116395905.53257346,251147145.3968892,1705820.8090540469,1,22634445.49498251,1.0,242465116.35919234,220836816.07083398,209339673.0760663,30310329.32605523,0.536542988180764,22483122.5512367,6,12,13.725215688824779
2021-12-20 00:00:00+00:00,33411.193711661545,121403866.89299244,128970299.42254265,121482051.40481246,250452350.8273551,-694794.569534123,0,1705820.8090540469,1.0,250346940.27069315,227517484.39819536,211201305.08930892,22934866.42915973,0.5149494464575661,23464555.780128293,0,12,10.080485238233255
2021-12-21 00:00:00+00:00,30624.598144246134,137567898.08586735,122507418.32660396,137695565.39428812,260202983.72089207,9750632.893536985,1,-694794.569534123,0.0,253934159.9817121,236652389.69829774,213304783.41398212,23550594.022594333,0.4708148099408887,21643373.62258606,1,12,9.951555550577115
2021-12-22 00:00:00+00:00,32864.44742472374,126043421.93097235,132126888.16705547,126202564.00538184,258329452.1724373,-1873531.5484547615,0,9750632.893536985,1.0,256328262.24022815,244642247.71027046,215161437.8626337,13687204.462166846,0.5114666061338586,16635545.826675529,2,12,5.594783644391866
2021-12-23 00:00:00+00:00,26975.91371118609,151081125.24041948,107703089.86296588,151251588.81501892,258954678.6779848,625226.5055474937,1,-1873531.5484547615,0.0,259162371.5237714,250762116.35374948,217083567.93567714,8192562.32423532,0.4159148249910432,11469922.337966327,3,12,3.2670653938324934
2021-12-24 00:00:00+00:00,33433.70433998373,113466975.52073345,136895858.01602975,113593738.61948249,250489596.63551223,-8465082.042472571,0,625226.5055474937,1.0,255924575.82864478,254145361.71698657,218894008.18023938,-3655765.081474334,0.5465131480698862,4751335.620815842,4,12,-1.4384543777530565
2021-12-25 00:00:00+00:00,29764.964712762303,133516186.3137634,121297875.17923872,133689209.84688728,254987085.02612603,4497488.390613794,1,-8465082.042472571,0.0,254810453.44654104,254937613.20817095,220574458.58706847,49471.817955076694,0.47570203473956546,4274693.691356352,5,12,0.019405460548765775
2021-12-26 00:00:00+00:00,31300.162957678014,122136556.61353126,127177620.11643502,122285882.12471968,249463502.2411547,-5523582.784971327,0,4497488.390613794,1.0,251646727.96759763,254697092.75735173,222359938.73848295,-5233590.516197026,0.509804516387705,4561274.145264282,6,12,-2.0548293109819804
2021-12-27 00:00:00+00:00,33735.999406006005,112594886.67234032,137682493.9480288,112658082.50725733,250340576.45528612,877074.2141314149,1,-5523582.784971327,0.0,251597054.57418895,254681124.9899133,224258514.88250956,-4340548.534627199,0.5499807338368918,4578772.514190736,0,12,-1.7043071153384874
2021-12-28 00:00:00+00:00,49491.60513416827,41935054.47111398,192842525.4433377,41950241.07636139,234792766.5196991,-15547809.935587019,0,877074.2141314149,1.0,244865615.07204664,251051093.96117148,225543464.91260883,-16258327.441472381,0.821330777356628,8150735.6347723715,1,12,-6.476103005544742
2021-12-29 00:00:00+00:00,53482.42041787475,29359463.301888943,201947717.9007246,29385975.916676354,231333693.81740093,-3459072.7022981644,0,-15547809.935587019,0.0,238822345.59746206,247194557.05330914,226150555.12337345,-15860863.23590821,0.8729714836098557,10249375.428563125,2,12,-6.4163480883147885
2021-12-30 00:00:00+00:00,52432.9095402232,33844092.539725214,194181943.34599516,33877852.844632946,228059796.1906281,-3273897.626772821,0,-3459072.7022981644,0.0,231395418.84257603,242781002.41225818,226455322.6469436,-14721206.221630067,0.8514518849419846,10967987.8184333,3,12,-6.063574198706243
2021-12-31 00:00:00+00:00,53154.615060554504,30408937.324542195,198775926.15991628,30431462.850451943,229207389.01036823,1147592.8197401166,1,-3273897.626772821,0.0,229533626.33946577,239740687.03723758,227079016.54550722,-10533298.026869357,0.8672317546923612,11415606.813626299,4,12,-4.393621356909383
2022-01-01 00:00:00+00:00,50937.43291142844,37713873.01493028,189986798.07986212,37747256.863899544,227734054.94376165,-1473334.0666065812,0,1147592.8197401166,1.0,228333746.71491933,235847397.02547127,227518791.2385537,-8113342.081709623,0.8342485190753701,9895277.377974436,5,1,-3.440081249161885
2022-01-02 00:00:00+00:00,46885.87257714262,60003034.54295507,176887565.48190394,60065497.910258,236953063.3921619,9219008.448400259,1,-1473334.0666065812,0.0,231298169.1154306,234060191.47561517,228288659.15978202,2892871.916546732,0.7465088779593095,7968317.863578236,6,1,1.2359521276594858
2022-01-03 00:00:00+00:00,51595.00702569557,41874129.87684786,195653628.58088303,41914707.944246665,237568336.52512977,615273.1329678595,1,9219008.448400259,1.0,234085151.6203511,232235585.77130708,229554139.44972655,5332750.753822684,0.8235677845064467,4181634.094842464,0,1,2.2962677042415396
2022-01-04 00:00:00+00:00,50974.73432220501,47869296.45181888,193440318.30122864,47899119.3559342,241339437.65716285,3771101.13203308,1,615273.1329678595,1.0,238620279.19148484,233170824.5052305,230617816.34057185,8168613.151932359,0.8015280062764637,5402694.19784452,1,1,3.503274120707636
2022-01-05 00:00:00+00:00,56031.21852966764,34387398.514278114,211060572.9493826,34399952.06394812,245460525.01333073,4121087.3561678827,1,3771101.13203308,1.0,241456099.73187447,235188943.24750617,231602194.79453173,10271581.765824556,0.8598554612311698,7003412.194324892,2,1,4.367374428403735
2022-01-06 00:00:00+00:00,54216.28248898376,27664937.949874163,185909428.5690825,27697268.368279796,213606696.93736228,-31853828.075968444,0,4121087.3561678827,1.0,233468886.53595194,233124214.7827539,231603998.2806865,-19517517.84539163,0.8703352059397197,10641221.630861742,3,1,-8.372153816616521
2022-01-07 00:00:00+00:00,48258.854774899744,27963630.135674596,155942961.22030044,27999983.243234772,183942944.4635352,-29663752.473827094,0,-31853828.075968444,0.0,214336722.13807607,226657865.5617778,230463785.3717145,-42714921.09824261,0.8477789766555276,21564529.9320056,4,1,-18.84554987420026
2022-01-08 00:00:00+00:00,45572.97015965726,37835134.17535043,144413403.28888443,37878564.17999182,182291967.46887624,-1650976.994658947,0,-29663752.473827094,0.0,193280536.2899246,220166138.77965125,229548997.6131626,-37874171.31077501,0.7922093622339172,27271324.441732865,5,1,-17.202541462872542
2022-01-09 00:00:00+00:00,38563.81460601428,51885511.55035129,120975346.5565872,51950632.91177177,172925979.46835896,-9365988.000517279,0,-1650976.994658947,0.0,179720297.13359013,211019412.50482228,228494517.6752059,-38093433.03646332,0.6995787846829724,31162328.817075282,6,1,-18.052098896632458
2022-01-10 00:00:00+00:00,44273.798458238416,40343859.44316748,137362279.09676707,40387553.38385568,177749832.48062274,4823853.012263775,1,-9365988.000517279,0.0,177655926.4726193,202473911.92703557,227584533.53720418,-24724079.44641283,0.772784295657446,30869037.754404124,0,1,-12.210995091220697
2022-01-11 00:00:00+00:00,34737.41766043165,81051357.79519364,109481374.05591032,81138563.14618656,190619937.20209688,12870104.72147414,1,4823853.012263775,1.0,180431916.38369286,195228269.0048833,227088811.9781027,-4608331.80278641,0.5743437735992811,25754860.99202076,1,1,-2.3604838716626335
2022-01-12 00:00:00+00:00,28864.231072647563,93000704.88149968,95348144.57194464,93074834.83918723,188422979.4111319,-2196957.790964991,0,12870104.72147414,1.0,185597583.03128386,187080048.20456916,226579988.87394628,1342931.2065627277,0.5060324641396237,13153929.042886429,2,1,0.7178377488412089
2022-01-13 00:00:00+00:00,46052.12263190552,37892076.8240588,153284466.194817,37914020.80991013,191198487.00472713,2775507.5935952365,1,-2196957.790964991,0.0,190080467.87265196,183878875.35704988,226411316.88676468,7319611.647677243,0.8017033429298385,6827896.05895692,3,1,3.980670228412189
2022-01-14 00:00:00+00:00,35240.8530056009,76765058.03912297,115415060.06149794,76833713.45518011,192248773.51667804,1050286.51195091,1,2775507.5935952365,1.0,190623413.3108457,185065422.36464167,226072927.801033,7183351.152036369,0.6003422438036278,7526805.667026449,4,1,3.8815198756484772
2022-01-15 00:00:00+00:00,34518.98332796305,82329049.95826697,114958922.55840336,82410131.49442683,197369054.0528302,5120280.536152154,1,1050286.51195091,1.0,193605438.19141176,187219291.8766351,225448042.99700627,10149762.176195085,0.5824566729069496,8671121.08122885,5,1,5.421322810516287
2022-01-16 00:00:00+00:00,32908.84685710866,87418961.582178,109799520.82153717,87490416.26297684,197289937.084514,-79116.9683161974,0,5120280.536152154,1.0,195635921.55134073,190699857.25037155,224464144.93006167,6590079.8341424465,0.5565388810200788,6626321.413982637,6,1,3.455734015306719
2022-01-17 00:00:00+00:00,45726.072974329385,58936767.91047442,149012229.80995128,58997440.448056646,208009670.2580079,10719733.173493922,1,-79116.9683161974,0.0,200889553.7984507,195022691.21856943,223083089.7857341,12986979.039438486,0.71637164572744,6640369.506466287,0,1,6.659214350028367
2022-01-18 00:00:00+00:00,48369.359868184525,46647788.818864465,153043864.13150197,46700252.517937355,199744116.64943933,-8265553.608568579,0,10719733.173493922,1.0,201681241.33065376,196326145.4253326,221369655.49415243,3417971.224106729,0.7661996092736059,6526633.999495834,1,1,1.7409658895415248
2022-01-19 00:00:00+00:00,51435.058754171514,36812576.93675184,160515227.3718699,36846023.46368477,197361250.83555463,-2382865.8138847053,0,-8265553.608568579,0.0,201705012.58100066,197603041.34310728,219599952.1610924,-241790.50755265355,0.8133066987177457,5519357.994801909,2,1,-0.12236173386259858
2022-01-20 00:00:00+00:00,56405.59271592183,27002482.385443863,178103120.8696216,27028241.534777567,205131362.40439916,7770111.568844527,1,-2382865.8138847053,0.0,200745576.6297977,199593452.11448902,217764231.45054263,5537910.289910138,0.8682393505411734,5333932.765879112,3,1,2.774595173960682
2022-01-21 00:00:00+00:00,56847.776925527745,16200426.869724214,160542170.46791542,16224865.326160232,176767035.79407564,-28364326.61032352,0,7770111.568844527,1.0,193086549.67800984,197381775.29697442,215045484.23793057,-20614739.502898782,0.9082132861861114,10029667.744723408,4,1,-10.444094684974077
2022-01-22 00:00:00+00:00,49821.47660307463,34189399.006634355,123070308.9392015,34251249.52884855,157321558.46805006,-19445477.326025575,0,-28364326.61032352,0.0,179739985.5555083,191660704.49914867,211657713.56426612,-34339146.031098604,0.7822850862756706,18162560.68331903,5,1,-17.916633522157973
2022-01-23 00:00:00+00:00,31082.628145637973,80605602.33753312,76406546.99670891,80732694.7020935,157139241.6988024,-182316.7692476511,0,-19445477.326025575,0.0,163742611.98697603,185924890.87261844,208546035.06637576,-28785649.173816025,0.4862346678696695,22018998.963467006,6,1,-15.482407459654102
2022-01-24 00:00:00+00:00,39844.7826448052,65178306.406089425,94381572.11571164,65272062.23146481,159653634.34717643,2514392.648374021,1,-182316.7692476511,0.0,158038144.83800963,179016885.74249968,205368253.37707746,-19363251.395323247,0.5911645701122795,21515171.340625938,0,1,-10.816438524785651
2022-01-25 00:00:00+00:00,42169.412811761336,57045787.095514715,102286132.1088554,57117363.31611624,159403495.42497164,-250138.9222047925,0,2514392.648374021,1.0,158732123.82365015,173253939.85329002,202366253.14987135,-13850444.428318381,0.6416806095509973,20412421.660691947,1,1,-7.994302721223437
2022-01-26 00:00:00+00:00,44927.58192545294,44714007.35931653,113164596.42449698,44767977.476713106,157932573.90121007,-1470921.5237615705,0,-250138.9222047925,0.0,158996567.8911194,167621271.71981218,199285986.39806882,-9688697.818602115,0.7165374034572732,17942012.65211509,2,1,-5.780112344450701
2022-01-27 00:00:00+00:00,45539.978325993194,43251588.72030467,110534676.50533123,43311441.10977918,153846117.6151104,-4086456.2860996723,0,-1470921.5237615705,0.0,157060728.98043072,160294808.1784852,196587764.76791584,-6448690.563374817,0.7184755664869296,7511140.607319048,3,1,-4.023018983992497
2022-01-28 00:00:00+00:00,35646.62857605956,70044896.5862506,87057290.4619131,70135170.35168648,157192460.8135996,3346343.198489189,1,-4086456.2860996723,0.0,156323717.44330668,157498440.32413152,194116390.33445582,-305979.5105319321,0.5538261187039148,1917288.1739600473,4,1,-0.19427462894377037
2022-01-29 00:00:00+00:00,33130.94924428667,83777302.53927249,85054313.57861836,83871713.45047267,168926027.02909103,11733566.215491444,1,3346343.198489189,1.0,159988201.819267,159156221.54713735,192145264.6957379,9769805.48195368,0.503500349084579,4714812.549772465,5,1,6.138500516651279
2022-01-30 00:00:00+00:00,34533.895429183765,81933380.46382171,89840177.17139488,82027588.7733369,171867765.94473177,2941738.9156407416,1,11733566.215491444,1.0,165995417.92914078,161260296.439413,190233943.92688334,10607469.50531876,0.5227284865056381,6581564.903504508,6,1,6.577855640556934
2022-01-31 00:00:00+00:00,28578.90569203425,102202295.10522091,73927251.36463697,102347467.78751224,176274719.1521492,4406953.2074174285,1,2941738.9156407416,1.0,172356170.70865735,163634737.12583765,188518632.7338296,12639982.026311547,0.4193865786325698,8595422.481171038,0,1,7.724510240506699
2022-02-01 00:00:00+00:00,23656.736237225523,122613281.17345792,65253967.4643486,122734299.20475484,187988266.66910344,11713547.516954243,1,4406953.2074174285,1.0,178710250.58866146,167718275.87499934,186886472.84306097,20269990.7941041,0.34711723566880104,12259361.726528164,1,2,12.085737638521488
2022-02-02 00:00:00+00:00,32391.62368571679,100346281.09883302,88789399.49877791,100461759.8081762,189251159.30695412,1262892.637850672,1,11713547.516954243,1.0,184504715.04273558,172192359.50439137,185275900.2691218,17058799.802562743,0.46916172045618376,13720634.30971749,2,2,9.906827371238675
2022-02-03 00:00:00+00:00,31788.084373897924,101937672.0555374,84173728.21661122,102057918.86613494,186231647.08274615,-3019512.2242079675,0,1262892.637850672,1.0,187823691.01960123,176818863.71405363,183438973.91664127,9412783.368692517,0.4519840184800131,11833709.273368098,3,2,5.323404511814191
2022-02-04 00:00:00+00:00,19964.64300312462,72432415.21919668,56541128.55972182,72488874.27484858,129030002.8345704,-57201644.248175755,0,-3019512.2242079675,0.0,168170936.4080902,172795655.43133518,179557956.51068255,-43765652.59676479,0.43820140523606205,20918477.279446345,4,2,-25.327982053435484
2022-02-05 00:00:00+00:00,33149.22702248877,108101444.50437182,99954460.23470628,108182525.84268165,208136986.07738793,79106983.24281754,1,-57201644.248175755,0.0,174466211.99823484,178397221.00966328,179375632.8153501,29739765.067724645,0.4802340137544894,24630228.78330714,5,2,16.670531580821947
2022-02-06 00:00:00+00:00,36015.18289120946,122743324.25450055,108515277.947014,122850578.4793334,231365856.42634735,23228870.348959416,1,79106983.24281754,1.0,189510948.4461019,186896948.2213227,180956396.54744384,44468908.20502466,0.4690202764709086,31350741.711748578,6,2,23.793276791424514
2022-02-07 00:00:00+00:00,31750.04966599037,133700973.80299091,98487345.47678548,133859533.87313114,232346879.34991664,981022.9235692918,1,23228870.348959416,1.0,223949907.28455064,194907256.8210037,182624893.61014518,37439622.52891293,0.4238806466966255,35121036.47251351,0,2,19.208942314188036
2022-02-08 00:00:00+00:00,32575.602661178105,113718206.93225808,101478143.12686488,113840566.9332074,215318710.06007227,-17028169.289844364,0,981022.9235692918,1.0,226343815.27877876,198811605.87685642,184037984.62986895,16507104.183215857,0.47129273205544125,35737400.16933892,1,2,8.302887605787124
2022-02-09 00:00:00+00:00,28599.39395534907,149756648.73102373,90356569.75617412,149977170.07617542,240333739.8323495,25015029.772277236,1,-17028169.289844364,0.0,229333109.74744615,206109117.38048434,186124114.8749265,34224622.45186517,0.3759628998375529,38563541.45166069,2,2,16.605098739365985
2022-02-10 00:00:00+00:00,35971.28154099103,109040044.5893597,114940759.53183608,109134070.04697576,224074829.57881185,-16258910.253537655,0,25015029.772277236,1.0,226575759.82374454,211515286.30849367,187239277.95415032,12559543.27031818,0.5129570320231305,37960388.8454184,3,2,5.937889166081438
2022-02-11 00:00:00+00:00,45270.60035886219,88750041.8376866,138467093.12428054,88844116.88203458,227311210.0063151,3236380.427503258,1,-16258910.253537655,0.0,230573259.80582547,225555458.76160008,188535552.3073231,1755751.244715035,0.6091520656655415,10891516.927372124,4,2,0.7784122159378857
2022-02-12 00:00:00+00:00,45500.83873685643,85305218.29578954,133327262.29778077,85413446.03331742,218740708.33109817,-8570501.675216943,0,3236380.427503258,1.0,223375582.6387417,227070276.22641584,189453626.35153547,-8329567.895317674,0.6095219463949488,8551079.61013124,5,2,-3.6682775190761263
2022-02-13 00:00:00+00:00,48018.26334308864,77419656.10619646,140020123.81119618,77514289.27014692,217534413.0813431,-1206295.2497550547,0,-8570501.675216943,0.0,221195443.80625212,225094355.74855807,190296481.003691,-7559942.66721496,0.6436688422205554,8980317.547434809,6,2,-3.3585660742465717
2022-02-14 00:00:00+00:00,48914.906390199314,102471304.08734964,141849765.42414296,102773670.93208258,244623436.35622555,27089023.274882436,1,-1206295.2497550547,0.0,226966185.92288896,226848149.60660222,191871627.08047086,17775286.74962333,0.5798698911970908,11482827.46853984,0,2,7.835764488469072
2022-02-15 00:00:00+00:00,34747.16700554659,152155474.2618236,106894450.83700952,152407553.08894813,259302003.92595768,14678567.56973213,1,27089023.274882436,1.0,240486617.78784212,233131477.3017287,193938695.9751856,26170526.624228984,0.41223920069484954,15465527.232569009,1,2,11.22565126216653
2022-02-16 00:00:00+00:00,39984.70547925776,138520370.04295766,125267890.81422804,138696713.68862477,263964604.5028528,4662600.576895118,1,14678567.56973213,1.0,255963348.2616787,236507315.1118006,195803860.45001376,27457289.391052186,0.4745632129359003,19382682.89173506,2,2,11.609488432978365
2022-02-17 00:00:00+00:00,53013.526686837715,92059428.45994008,160663383.0163156,92136663.12391004,252800046.14022565,-11164558.362627149,0,4662600.576895118,1.0,258688884.8563454,240610917.4777169,197572391.43304,12189128.662508756,0.6355354180876899,19352604.896512542,3,2,5.065908392804993
2022-02-18 00:00:00+00:00,58245.865759310305,74623068.49280643,166858323.06971186,74690601.85157657,241548924.92128843,-11251121.218937218,0,-11164558.362627149,0.0,252771191.85478893,242644876.7512845,199045313.90256444,-1095951.8299960792,0.6907847887300042,18448932.238916297,4,2,-0.45166905836608706
2022-02-19 00:00:00+00:00,56358.059654176184,71882086.94680399,156533266.1156568,71958546.77457249,228491812.89022928,-13057112.031059146,0,-11251121.218937218,0.0,240946927.98391446,244037891.68830323,199823995.58542544,-15546078.798073947,0.6850716624619614,16620745.666324813,5,2,-6.370354493117052
2022-02-20 00:00:00+00:00,56247.215403091315,68616002.87597543,149731140.08528954,68705697.81023481,218436837.89552435,-10054974.994704932,0,-13057112.031059146,0.0,229492525.23568067,244166809.51890054,201212988.9888071,-25729971.62337619,0.6854665244554772,16382706.112492401,6,2,-10.537866171931315
2022-02-21 00:00:00+00:00,59964.11331814706,59005337.119835556,161073483.71245548,59079673.60062447,220153157.31307995,1716319.4175556004,1,-10054974.994704932,0.0,222360602.6996112,240671055.36987975,203307375.61697474,-20517898.0567998,0.7316428511783403,18713913.104561772,0,2,-8.525286942073897
2022-02-22 00:00:00+00:00,51536.17933848964,81675264.9541421,133071545.40705489,81769947.00504045,214841492.41209537,-5311664.900984585,0,1716319.4175556004,1.0,217810495.87356654,234319553.72504228,205230783.9740845,-19478061.312946916,0.6193940654247806,18880882.432550732,1,2,-8.312606013155467
2022-02-23 00:00:00+00:00,56242.30707286849,69684918.74797821,150354768.1801669,69746510.05376741,220101278.2339343,5259785.821838945,1,-5311664.900984585,0.0,218365309.31970322,228053364.25805393,207245705.43697643,-7952086.024119616,0.6831162880406472,14067697.85631546,2,2,-3.4869408964830826
2022-02-24 00:00:00+00:00,39149.86402236616,97447535.12034357,96444327.9300798,97588020.29167771,194032348.2217575,-26068930.01217681,0,5259785.821838945,1.0,209658372.95592904,219657978.84112987,208400000.53020266,-25625630.619372368,0.49705283069529516,14370424.09333076,3,2,-11.666150601297481
2022-02-25 00:00:00+00:00,28968.976254017012,132659111.39066768,77145807.06657876,132809246.49749616,209955053.56407493,15922705.342317432,1,-26068930.01217681,0.0,208029560.00658894,215144568.64724225,210134083.18563145,-5189515.0831673145,0.36743962937303193,10888768.443773838,4,2,-2.4121060158744725
2022-02-26 00:00:00+00:00,39242.704857459066,103422544.07429206,109618675.01809156,103537502.54130337,213156177.55939493,3201123.9953199923,1,15922705.342317432,1.0,205714526.4484091,212953763.59998018,212111085.1837743,202413.95941475034,0.5142645935633128,9161505.082711196,5,2,0.09505066075985012
2022-02-27 00:00:00+00:00,52810.49320758417,64530993.93889272,144446140.6321013,64628078.80268034,209074219.43478164,-4081958.124613285,0,3201123.9953199923,1.0,210728483.51941717,211616246.67701694,213840477.1378137,-2542027.242235303,0.6908845147077526,8907516.964601962,6,2,-1.2012438941491657
2022-02-28 00:00:00+00:00,28962.306617044094,129109390.98197162,78332371.61616696,129215727.80752613,207548099.42369303,-1526120.0110886097,0,-4081958.124613285,0.0,209926165.4726232,209815524.12139025,215127879.5509671,-2267424.697697222,0.3774179182255849,8134657.518484563,0,2,-1.080675372898236
2022-03-01 00:00:00+00:00,30226.457525639133,139870661.29348528,88780593.74399644,139998087.83688205,228778681.58087847,21230582.157185435,1,-1526120.0110886097,0.0,215133666.8131177,211806551.14550212,217024910.072172,16972130.435376346,0.38806322831531165,10829185.726215348,1,3,8.01303375348254
2022-03-02 00:00:00+00:00,42274.99284035926,107826605.3980279,125597077.8679222,107918202.97611988,233515280.8440421,4736599.263163626,1,21230582.157185435,1.0,223280687.28287122,213722837.23266035,218932928.7952351,19792443.61138174,0.5378537859019374,13418823.607374905,2,3,9.260799579333458
2022-03-03 00:00:00+00:00,50346.566908930334,86177207.13858539,145354087.39979047,86306146.4932762,231660233.89306664,-1855046.950975448,0,4736599.263163626,1.0,231318065.43932906,219098249.47141883,220388661.03603384,12561984.421647817,0.6274451378948589,11634420.242991516,3,3,5.733493741713585
2022-03-04 00:00:00+00:00,59925.762439914855,49958393.06708568,162115714.84201998,50018796.23363671,212134511.07565668,-19525722.817409962,0,-1855046.950975448,0.0,225770008.6042551,219409600.54450193,221151439.42832392,-7275089.468845248,0.7642118862225216,11375232.239041377,4,3,-3.3157571276693845
2022-03-05 00:00:00+00:00,57728.357002000346,63325828.7385366,152769832.4302408,63366548.3458222,216136380.77606305,4001869.7004063725,1,-19525722.817409962,0.0,219977041.9149288,219835343.8611688,222148263.88476783,-3698963.085105747,0.70682146097618,11155830.448490366,5,3,-1.6826061815800326
2022-03-06 00:00:00+00:00,67282.00132601731,39258544.8537575,177477542.41320622,39311602.368184194,216789144.78139043,652764.0053273737,1,4001869.7004063725,1.0,215020012.2110367,220937476.05354148,225073568.6163285,-4148331.272151053,0.8186643412988879,10260685.327176414,6,3,-1.8776041739273583
2022-03-07 00:00:00+00:00,61888.45131707162,43836080.957941115,157644835.4336024,43940932.75395988,201585768.1875623,-15203376.593828142,0,652764.0053273737,1.0,211503764.58167192,220085714.44837996,224855194.68666762,-18499946.260817677,0.7820236361473903,11703451.672263714,0,3,-8.40579149227641
2022-03-08 00:00:00+00:00,54771.258194860886,65987435.54988897,140168673.6657925,66013744.602968745,206182418.26876125,4596650.081198961,1,-15203376.593828142,0.0,208185777.07923797,216857676.8323632,224015746.74808142,-10675258.56360194,0.6798284492088988,12018160.323781015,1,3,-4.9227026312996065
2022-03-09 00:00:00+00:00,41708.452999073575,95871599.81000298,113033591.87417078,95937605.07625943,208971196.9504302,2788778.681668967,1,4596650.081198961,1.0,205579794.46891794,213351379.13327578,223236557.33476523,-4380182.182845563,0.5409051272314018,9706346.669786574,2,3,-2.0530367324737857
2022-03-10 00:00:00+00:00,52011.48158740258,71732357.42921573,136206907.6743626,71791927.4160006,207998835.0903632,-972361.8600670099,0,2788778.681668967,1.0,207717483.43651822,209971179.30431816,222992561.50244159,-1972344.2139549553,0.6548445697553487,5457934.636454394,3,3,-0.9393404468602673
2022-03-11 00:00:00+00:00,57419.64042891888,62158718.77068585,148433030.26959258,62219328.70138024,210652358.97097284,2653523.8806096315,1,-972361.8600670099,0.0,209207463.67058873,209759443.28936332,222003182.1403957,892915.6816095114,0.7046350251888047,5388328.117020293,4,3,0.4256855699114978
