day,weth_balance,usdc_balance,weth_usd,usdc_usd,tvl
2023-09-02 00:00:00.000 UTC,104017.55462963806,55237708.52029765,169914369.38449746,55236390.678994715,225150760.06349215
2023-09-03 00:00:00.000 UTC,103037.41644603768,57692720.56629753,168518156.11925554,57693455.347197,226211611.46645257
2023-09-04 00:00:00.000 UTC,105905.55371149552,55387419.37134659,172993897.83962846,55396714.84192954,228390612.681558
2023-09-05 00:00:00.000 UTC,101539.98957161792,57754436.89038664,165488316.64703882,57772914.09893051,223261230.74596933
2023-09-06 00:00:00.000 UTC,104950.91037320922,62582889.71580821,171218114.1012395,62604739.401783586,233822853.5030231
2023-09-07 00:00:00.000 UTC,99670.64894999353,69413305.9212783,163095007.40867677,69440646.56918493,232535653.9778617
2023-09-08 00:00:00.000 UTC,89394.57761459894,65592177.27777499,146402697.89508688,65608730.64801429,212011428.5431012
2023-09-09 00:00:00.000 UTC,89965.45195096772,65314117.23874289,147085210.8783293,65320261.07468078,212405471.95301008
2023-09-10 00:00:00.000 UTC,95186.08879402134,54084425.93633014,154583821.076884,54095349.11243774,208679170.18932176
2023-09-11 00:00:00.000 UTC,90580.46941206705,56945940.07504982,143605609.43299142,56967007.50240117,200572616.9353926
2023-09-12 00:00:00.000 UTC,80572.97079637687,69835034.87112206,128059887.7065096,69859478.34574078,197919366.0522504
2023-09-13 00:00:00.000 UTC,76450.42105473723,74719530.31378514,122260742.39743549,74739601.58817288,197000343.9856083
2023-09-14 00:00:00.000 UTC,74428.65164361283,80527912.71025199,120986021.61221103,80539946.60020758,201525968.21241865
2023-09-15 00:00:00.000 UTC,70184.1141514213,89143753.47528076,114262581.75730608,89157957.35619481,203420539.1135009
2023-09-16 00:00:00.000 UTC,71790.25451273247,85240758.10855448,117627801.0703548,85250426.42315307,202878227.49350783
2023-09-17 00:00:00.000 UTC,76196.6340103334,80106785.04941297,124066981.48145674,80133087.88976511,204200069.37122184
2023-09-18 00:00:00.000 UTC,71274.89567853819,86278050.55916965,116910424.55946876,86296162.0595261,203206586.61899483
2023-09-19 00:00:00.000 UTC,70030.5896555548,88952795.8323394,115025552.32469627,88954311.73623507,203979864.06093132
2023-09-20 00:00:00.000 UTC,74314.47615892469,79481520.67347467,121303080.77237436,79489269.01783025,200792349.7902046
2023-09-21 00:00:00.000 UTC,80858.70123351825,67921984.51100409,129571683.26520868,67937332.99278179,197509016.25799048
2023-09-22 00:00:00.000 UTC,79429.26512904424,71548460.15822947,126639585.04254285,71568383.67162983,198207968.71417263
2023-09-23 00:00:00.000 UTC,78889.60806196567,74188880.91205066,125754927.50216216,74217406.02156083,199972333.523723
2023-09-24 00:00:00.000 UTC,85319.6838217605,69465439.98483568,136010655.72082707,69525952.5838435,205536608.30467057
2023-09-25 00:00:00.000 UTC,81563.28393732608,72788990.40676004,129064364.1220082,72834980.15898009,201899344.28098828
2023-09-26 00:00:00.000 UTC,79360.45683475042,73715168.01857561,126090919.43646844,73728401.93887848,199819321.3753469
2023-09-27 00:00:00.000 UTC,77327.49299928156,74356227.35797554,123668637.88676094,74373618.96973696,198042256.85649788
2023-09-28 00:00:00.000 UTC,61553.364550837374,86019826.95544177,100300649.70822322,86050254.97582749,186350904.6840507
2023-09-29 00:00:00.000 UTC,59706.958961282566,90791318.308127,99383441.84234215,90801178.6235924,190184620.46593457
2023-09-30 00:00:00.000 UTC,59145.72704635654,90978221.37800914,99090496.16262224,90997869.83075763,190088365.9933799
2023-10-01 00:00:00.000 UTC,50287.81253165257,106729890.17210644,84624203.46262896,106745674.70756516,191369878.17019412
2023-10-02 00:00:00.000 UTC,61857.0596534487,83584629.72521359,105671033.57658295,83602475.91433313,189273509.49091607
2023-10-03 00:00:00.000 UTC,64073.09905183583,82110635.33850116,106289215.46964613,82113074.13841327,188402289.60805935
2023-10-04 00:00:00.000 UTC,64444.98623292148,79474732.51593405,105889351.01338498,79490280.58834434,185379631.60172933
2023-10-05 00:00:00.000 UTC,71184.8959180357,70127152.91605872,116227502.14974572,70141455.9332889,186368958.08303463
2023-10-06 00:00:00.000 UTC,63180.99748529651,79149363.76408786,103229606.56240986,79165267.83936922,182394874.4017791
2023-10-07 00:00:00.000 UTC,66458.76282193966,75814263.66108447,109005921.23128976,75828020.00127934,184833941.2325691
2023-10-08 00:00:00.000 UTC,65828.66439492907,77017253.68815178,107441607.7341272,77022361.96447115,184463969.69859833
2023-10-09 00:00:00.000 UTC,73885.1530665158,59915343.51739091,118472364.71098232,59943658.302108794,178416023.0130911
2023-10-10 00:00:00.000 UTC,76965.09055268462,57943502.214536846,121483457.36688466,57973125.62885133,179456582.995736
2023-10-11 00:00:00.000 UTC,75606.55339698208,59256233.79865891,118284037.58023386,59271297.22709248,177555334.80732635
2023-10-12 00:00:00.000 UTC,82461.69990845345,53108054.9559471,127726046.52030993,53126661.95309045,180852708.4734004
2023-10-13 00:00:00.000 UTC,78068.73890466552,56676325.28186911,120717070.21338126,56699228.027481236,177416298.2408625
2023-10-14 00:00:00.000 UTC,77918.44679373692,58848884.32500732,120974530.13596484,58873216.90832089,179847747.0442857
2023-10-15 00:00:00.000 UTC,76910.73878861198,58927726.74571419,119757091.8090186,58961505.018969506,178718596.8279881
2023-10-16 00:00:00.000 UTC,69312.67740849228,72082267.27832246,109560681.58801804,72111614.27195945,181672295.85997748
2023-10-17 00:00:00.000 UTC,76174.26473837835,60939206.867408514,120402106.1112594,60945699.643668,181347805.7549274
2023-10-18 00:00:00.000 UTC,76348.28422039305,60054651.081843376,119982850.31606786,60074255.17200592,180057105.48807377
2023-10-19 00:00:00.000 UTC,75249.6672885301,60595826.063637435,117242117.03833356,60615542.009738594,177857659.04807216
2023-10-20 00:00:00.000 UTC,67935.22181101193,71660756.13428628,108562812.65066124,71650376.27281791,180213188.9234791
2023-10-21 00:00:00.000 UTC,65594.12324202445,80121315.14344734,105821714.47477783,80125956.89394452,185947671.36872235
2023-10-22 00:00:00.000 UTC,59054.658903062285,93124080.7598272,96522254.28521945,93123916.82264338,189646171.10786283
2023-10-23 00:00:00.000 UTC,47103.76012218115,109114129.5456342,79571490.60116218,109093542.20992108,188665032.8110833
2023-10-24 00:00:00.000 UTC,48189.4379282748,110677703.09652324,86851347.1034835,110653345.93159282,197504693.03507632
2023-10-25 00:00:00.000 UTC,47705.82783440687,111112840.44917452,85341700.81653038,111140467.0365566,196482167.85308695
2023-10-26 00:00:00.000 UTC,48415.361702113005,114016564.6257692,87387755.95497791,114022006.54138494,201409762.4963629
2023-10-27 00:00:00.000 UTC,55582.05942938922,107912624.52847648,99162612.85473566,107939878.08661915,207102490.9413548
2023-10-28 00:00:00.000 UTC,56292.40066518739,106945721.73914464,100588392.32632571,107009360.75634784,207597753.0826736
2023-10-29 00:00:00.000 UTC,53398.7862388028,111596583.06355448,95542704.73967956,111652935.85060832,207195640.59028783
2023-10-30 00:00:00.000 UTC,48343.07755139656,177753216.15484828,87189222.98240536,177828250.2312174,265017473.2136228
2023-10-31 00:00:00.000 UTC,45003.91220547039,111888978.7645946,81191861.16124225,111928502.38083307,193120363.54207537
2023-11-01 00:00:00.000 UTC,42440.87017077404,117583052.82683273,76997698.83150227,117646101.83961718,194643800.67111945
2023-11-02 00:00:00.000 UTC,49401.64048909738,106861220.67153132,90320328.02631682,106881168.47043592,197201496.4967527
2023-11-03 00:00:00.000 UTC,44482.333501156376,115925434.46096334,80310845.2532284,115995570.15384996,196306415.4070784
2023-11-04 00:00:00.000 UTC,41501.37913496379,120499793.88759144,76314018.46126826,120582887.28192024,196896905.7431885
2023-11-05 00:00:00.000 UTC,38204.88495947511,126093024.9895607,71907191.57062545,126146989.73949522,198054181.31012067
2023-11-06 00:00:00.000 UTC,37219.11651015721,128361174.18341544,70470306.88615786,128413237.1191054,198883544.00526327
2023-11-07 00:00:00.000 UTC,40044.53768500549,124243224.3401294,75506809.5122932,124318762.0635278,199825571.57582095
2023-11-08 00:00:00.000 UTC,40749.060925416314,124890503.47296932,76970937.9693656,124964239.60678548,201935177.57615107
2023-11-09 00:00:00.000 UTC,17765.287376455046,167606566.71163085,34825774.604114875,167667263.56747022,202493038.17158508
2023-11-10 00:00:00.000 UTC,21732.811297180437,116268235.59656028,45659196.736627646,116316893.04573904,161976089.7823667
2023-11-11 00:00:00.000 UTC,24088.456129729107,102140021.9474432,49696593.571947224,102212234.58830722,151908828.16025445
2023-11-12 00:00:00.000 UTC,24974.278823633897,99823013.22189498,51266903.86675711,99932052.53345568,151198956.4002128
2023-11-13 00:00:00.000 UTC,25164.59662097221,101952839.18406582,51975379.018441096,102043199.13582772,154018578.1542688
2023-11-14 00:00:00.000 UTC,34068.8976987676,83866160.30141509,69373144.2746231,83939041.74192855,153312186.01655164
2023-11-15 00:00:00.000 UTC,24281.437149015896,103640020.29472822,48754279.471202545,103703345.06685065,152457624.53805318
2023-11-16 00:00:00.000 UTC,36600.151310483576,80376556.20408952,74228822.78968954,80405567.95460021,154634390.74428976
2023-11-17 00:00:00.000 UTC,37080.387511430745,82108106.57052135,72795714.6321933,82170457.69904591,154966172.33123922
2023-11-18 00:00:00.000 UTC,36673.05858867701,83300827.25050661,71577230.39743192,83384952.69809909,154962183.09553102
2023-11-19 00:00:00.000 UTC,29636.912280391,98055643.14424372,58299392.727726914,98168138.16178294,156467530.88950986
2023-11-20 00:00:00.000 UTC,30448.0456883422,100191051.58212969,61581414.508924216,100244232.50526965,161825647.01419386
2023-11-21 00:00:00.000 UTC,41683.76446500284,74668367.32639906,83502904.19187044,74734593.50144467,158237497.6933151
2023-11-22 00:00:00.000 UTC,24365.70521057052,176153932.13046882,49194308.90428746,176296118.93597797,225490427.84026545
2023-11-23 00:00:00.000 UTC,24737.424839767424,109073459.68455282,51069711.82905769,109164351.96192624,160234063.79098395
2023-11-24 00:00:00.000 UTC,22345.125366715467,111301381.52158082,46672355.68227518,111405041.75409035,158077397.43636554
2023-11-25 00:00:00.000 UTC,22001.39187639304,111885392.1201527,45841116.162515834,112000649.22518335,157841765.3876992
2023-11-26 00:00:00.000 UTC,24775.364589144057,105341491.6931768,51432640.06480806,105440260.31471115,156872900.37951922
2023-11-27 00:00:00.000 UTC,29151.82186796004,98597997.17576796,59280196.36536747,98691891.56918266,157972087.93455014
2023-11-28 00:00:00.000 UTC,26895.700303553196,104521576.31423137,54718186.282792,104610622.89049684,159328809.17328882
2023-11-29 00:00:00.000 UTC,29875.73955155797,98400998.9658963,61148793.375744015,98467507.79109313,159616301.16683716
2023-11-30 00:00:00.000 UTC,26338.84098112505,101676148.44139524,53667577.00065569,101757717.07235588,155425294.07301158
2023-12-01 00:00:00.000 UTC,21971.726072360092,109099663.7897706,45881948.11153349,109126824.6814164,155008772.7929499
2023-12-02 00:00:00.000 UTC,14114.205036553554,122770049.40134268,29816601.193314012,122781078.24411409,152597679.4374281
2023-12-03 00:00:00.000 UTC,12218.722178052907,126563153.1336128,26445318.9703869,126547033.90980355,152992352.88019046
2023-12-04 00:00:00.000 UTC,11557.139220020646,123157112.47649366,25778308.98359445,123148518.84686768,148926827.83046213
2023-12-05 00:00:00.000 UTC,10041.233768350168,124860534.50105156,22431812.909557454,124874780.74120297,147306593.6507604
2023-12-06 00:00:00.000 UTC,15105.242998060889,114471989.58901152,34275372.97233811,114552809.19849417,148828182.17083228
2023-12-07 00:00:00.000 UTC,9589.881282126224,126577899.43151145,21905833.829718024,126674545.1737802,148580379.00349823
2023-12-08 00:00:00.000 UTC,12577.33946934066,116624179.07690744,29712169.605163906,116673639.47224309,146385809.07740697
2023-12-09 00:00:00.000 UTC,12686.850859405196,110225464.78926244,29961570.50485757,110312352.6909737,140273923.19583127
2023-12-10 00:00:00.000 UTC,13376.456108683691,108780724.16557562,31484303.152172644,108981262.56370744,140465565.7158801
2023-12-11 00:00:00.000 UTC,18499.78185598756,98170262.99894296,41444036.738077976,98290459.5329647,139734496.27104267
2023-12-12 00:00:00.000 UTC,19866.35128763113,99212739.6040102,43984099.68140383,99303931.26920845,143288030.95061225
2023-12-13 00:00:00.000 UTC,16632.44000179862,106831373.40245388,36607517.64118645,106934498.69164924,143542016.3328357
2023-12-14 00:00:00.000 UTC,13686.573786020805,110933096.38437504,31220079.91367588,111001924.97810048,142222004.89177635
2023-12-15 00:00:00.000 UTC,20560.33319266831,101091785.54668616,46569852.87604184,101171673.68122745,147741526.55726928
2023-12-16 00:00:00.000 UTC,19687.21512100027,101261301.4737978,44209754.51191232,101369669.70126729,145579424.2131796
2023-12-17 00:00:00.000 UTC,21109.459702000393,96888610.5724882,46915452.41502906,97002749.72918671,143918202.14421576
2023-12-18 00:00:00.000 UTC,19224.41525982759,101897614.88492732,41771543.07489967,102029972.45662896,143801515.53152862
2023-12-19 00:00:00.000 UTC,21451.349369869473,97715788.2586503,47505121.4992935,97799027.52073652,145304149.02003002
2023-12-20 00:00:00.000 UTC,19053.069571443128,98017122.57127628,42129469.99390148,98128486.69904144,140257956.69294292
2023-12-21 00:00:00.000 UTC,16335.274894543596,105467828.34937312,36354286.434718296,105604298.22614074,141958584.66085905
2023-12-22 00:00:00.000 UTC,12598.32958571676,115285835.60845213,28943405.014877625,115416921.60800982,144360326.62288743
2023-12-23 00:00:00.000 UTC,14162.32917685419,111629810.8807448,32552522.25520571,111847376.9945483,144399899.249754
2023-12-24 00:00:00.000 UTC,18294.272781410888,102461853.832463,42087783.63394413,102759791.20141788,144847574.83536202
2023-12-25 00:00:00.000 UTC,16535.125932303003,102787133.3920131,37716596.41544887,102927335.39885944,140643931.81430832
2023-12-26 00:00:00.000 UTC,18397.944954060255,97899082.05944774,41267636.27625881,98069363.57566808,139336999.85192686
2023-12-27 00:00:00.000 UTC,9065.992494872167,118038984.21892014,20758992.30502097,118175181.94340272,138934174.24842367
2023-12-28 00:00:00.000 UTC,11622.22076059039,113390323.84834865,27723813.68238375,113482631.05257273,141206444.73495647
2023-12-29 00:00:00.000 UTC,15338.54194419516,103927830.93066576,35889626.39987675,104038995.09768492,139928621.49756166
2023-12-30 00:00:00.000 UTC,15685.206660177784,102893643.03242365,36080239.189344496,103004062.5594508,139084301.74879527
2023-12-31 00:00:00.000 UTC,16639.015327913665,101166608.95128544,38231043.188384734,101290562.98762973,139521606.17601445
2024-01-01 00:00:00.000 UTC,11546.631902138624,112198136.19458587,26638625.456776146,112332599.81716216,138971225.27393833
2024-01-02 00:00:00.000 UTC,11934.525259162598,110747142.98741314,28430150.086480547,110814163.85131636,139244313.93779692
2024-01-03 00:00:00.000 UTC,18168.04633869444,92312868.31609252,41713458.416016795,92384185.45589016,134097643.87190697
2024-01-04 00:00:00.000 UTC,16001.63340136334,98909537.2291393,35979371.00550234,98972125.329744,134951496.33524635
2024-01-05 00:00:00.000 UTC,15276.899532105868,97835638.67168532,34367177.88092767,97978608.81195717,132345786.69288482
2024-01-06 00:00:00.000 UTC,17129.23597805319,94764660.3629959,38501474.11217116,94958298.4556453,133459772.56781644
2024-01-07 00:00:00.000 UTC,17345.503699233137,92241837.34624864,38934505.98053285,92396089.71960336,131330595.7001362
2024-01-08 00:00:00.000 UTC,11387.729008454064,104326157.90105952,25712795.39350201,104461664.5394032,130174459.9329052
2024-01-09 00:00:00.000 UTC,11291.647864339226,106880287.7129507,25928323.298161544,106973279.1299426,132901602.42810412
2024-01-10 00:00:00.000 UTC,6555.904661355737,116896679.85844636,15842112.108782776,117005142.11813997,132847254.22692272
2024-01-11 00:00:00.000 UTC,9091.517813910505,108102943.45466156,23733579.29756089,108175666.7070111,131909246.004572
2024-01-12 00:00:00.000 UTC,12766.683548029405,101187801.78333896,33290952.366631363,101286696.34629518,134577648.71292654
2024-01-13 00:00:00.000 UTC,11278.624330450291,107201769.42187709,28786157.17890243,107309221.32876092,136095378.50766334
2024-01-14 00:00:00.000 UTC,14533.790709621964,99930295.9503972,36949842.519155435,100066134.18571232,137015976.70486775
2024-01-15 00:00:00.000 UTC,13735.150019674074,102187638.81572203,34644178.43292253,102321432.94929628,136965611.38221878
2024-01-16 00:00:00.000 UTC,11183.663949789312,109001154.109492,28483800.30658116,109133749.47175144,137617549.77833262
2024-01-17 00:00:00.000 UTC,13033.659151501975,103011592.77461106,33267742.031043585,103121016.83903588,136388758.87007946
2024-01-18 00:00:00.000 UTC,14941.96093687685,100263760.03297126,37484205.81783173,100356973.30110064,137841179.11893237
2024-01-19 00:00:00.000 UTC,13754.27834735105,110023743.26769544,34028956.6908,110133844.18039426,144162800.87119427
2024-01-20 00:00:00.000 UTC,14790.471761611783,108540627.15299755,36596975.331731856,108691388.19972718,145288363.53145903
2024-01-21 00:00:00.000 UTC,15455.1775770011,106891166.61822352,38250049.57369225,107075671.906303,145325721.47999525
2024-01-22 00:00:00.000 UTC,20466.36594508792,92979596.5559666,48952673.52176543,93098616.25078298,142051289.7725484
2024-01-23 00:00:00.000 UTC,19215.903346521663,88023997.2752088,43431648.63115954,88103279.69489355,131534928.32605308
2024-01-24 00:00:00.000 UTC,19332.737972551375,89868299.5781928,43126173.6221107,89950856.4051067,133077030.0272174
2024-01-25 00:00:00.000 UTC,22869.5849965002,87169562.75303468,50710816.86828804,87242763.09068449,137953579.9589725
2024-01-26 00:00:00.000 UTC,20165.536507654557,93072145.6524193,45204592.35444914,93150559.58146556,138355151.9359147
2024-01-27 00:00:00.000 UTC,20220.349068383992,92891733.02493578,45886508.5448377,92952279.0824236,138838787.62726128
2024-01-28 00:00:00.000 UTC,20777.449575953695,91796279.82212198,47281362.650826134,91837855.24971718,139119217.9005433
2024-01-29 00:00:00.000 UTC,17829.008002128932,98771922.76846468,40601959.684167705,98827704.21184824,139429663.89601594
2024-01-30 00:00:00.000 UTC,19626.6740786147,100916207.51968189,45763240.63048343,100976756.19298308,146739996.82346654
2024-01-31 00:00:00.000 UTC,22722.50088176578,94128205.035617,52753280.74887159,94192244.2447776,146945524.99364918
2024-02-01 00:00:00.000 UTC,21048.4631149419,98149191.38358688,48002651.38951636,98214849.10307328,146217500.49258962
2024-02-02 00:00:00.000 UTC,20843.851383718968,98907980.0163038,48067604.72135322,98972195.3354682,147039800.0568214
2024-02-03 00:00:00.000 UTC,21416.01566748041,95991646.89617904,49513158.229113445,96061990.44161616,145575148.67072958
2024-02-04 00:00:00.000 UTC,21720.981979423857,95165331.97721612,49984486.63841492,95285691.6699638,145270178.3083787
2024-02-05 00:00:00.000 UTC,21066.966242683775,97745858.73579323,48528556.99214244,97849108.90819936,146377665.9003418
2024-02-06 00:00:00.000 UTC,17222.611414704996,108243396.7748782,40252639.55786132,108318435.38215712,148571074.94001845
2024-02-07 00:00:00.000 UTC,15812.100287300273,109178585.23965186,37721063.14525347,109231555.04992457,146952618.19517803
2024-02-08 00:00:00.000 UTC,16965.582925869938,111309529.60455498,41201924.877878554,111305129.39971256,152507054.2775911
2024-02-09 00:00:00.000 UTC,10583.65691143983,108520544.58607905,26200016.506134626,108545096.6056768,134745113.11181143
2024-02-10 00:00:00.000 UTC,10303.169179419565,110335015.4952792,25731289.256220177,110343815.47897966,136075104.73519984
2024-02-11 00:00:00.000 UTC,11558.415024950504,111202008.35023296,29081474.672761947,111224709.39077803,140306184.06353998
2024-02-12 00:00:00.000 UTC,7522.001407145799,121504313.22978108,19088967.689944234,121528501.02591328,140617468.7158575
2024-02-13 00:00:00.000 UTC,8504.7539169597,106582371.58637422,22521215.302406725,106603109.9993566,129124325.30176334
2024-02-14 00:00:00.000 UTC,6568.330946517948,114241085.91912788,17802676.023762003,114245829.3042161,132048505.3279781
2024-02-15 00:00:00.000 UTC,6824.380528426627,109894235.89237124,19141872.710205197,109883124.7456526,129024997.45585778
2024-02-16 00:00:00.000 UTC,7279.576633079851,108376727.33679324,20496829.677823804,108391179.44864549,128888009.12646928
2024-02-17 00:00:00.000 UTC,7922.396584006259,109452493.2310082,22028581.58509181,109516663.17555518,131545244.760647
2024-02-18 00:00:00.000 UTC,5793.260069188982,113311154.04726624,16283197.544189192,113379604.21379,129662801.75797918
2024-02-19 00:00:00.000 UTC,5143.768367657525,111907038.06787202,14986235.36547198,111944615.13013084,126930850.49560282
2024-02-20 00:00:00.000 UTC,4452.221697353903,114919246.9183943,13090985.100504411,115004011.83375144,128094996.93425588
2024-02-21 00:00:00.000 UTC,6959.545769344375,113972371.3259413,20484429.06193494,114070371.73578578,134554800.79772073
2024-02-22 00:00:00.000 UTC,7672.546758480297,110338096.5931443,22800948.906430326,110423668.38447312,133224617.29090343
2024-02-23 00:00:00.000 UTC,8796.22412974931,106180892.79155844,25927109.46435506,106276269.77850851,132203379.2428636
2024-02-24 00:00:00.000 UTC,6572.781150479968,117506665.1472093,19470464.7036436,117654636.63932364,137125101.34296724
2024-02-25 00:00:00.000 UTC,5051.616867350218,119049126.15297344,15390867.930404246,119187926.68657716,134578794.61698142
2024-02-26 00:00:00.000 UTC,5428.76654191214,111876642.93648133,16926371.558902398,111972733.70740747,128899105.26630989
2024-02-27 00:00:00.000 UTC,7535.9066525042945,112031225.33452214,24393615.225576036,112051410.01595104,136445025.24152708
2024-02-28 00:00:00.000 UTC,4234.883272904124,106453962.47093976,14001050.813828092,106465008.17844164,120466058.99226972
2024-02-29 00:00:00.000 UTC,7997.045129437298,86068783.7661524,27440200.14177412,86083806.35511863,113524006.49689277
2024-03-01 00:00:00.000 UTC,5901.773396080673,103874043.5578632,20113140.657731187,103931142.54252931,124044283.20026052
2024-03-02 00:00:00.000 UTC,8669.806891778084,110555192.6513101,29708644.246799286,110606619.62563036,140315263.87242964
2024-03-03 00:00:00.000 UTC,6077.8750854856335,121022060.14746906,20899524.352260184,121122366.42455688,142021890.77681705
2024-03-04 00:00:00.000 UTC,3439.628417785665,106985083.280763,12131185.81541624,107042866.37001404,119174052.18543026
2024-03-05 00:00:00.000 UTC,5312.611645490913,89394113.53396751,19434451.4849058,89417122.58552314,108851574.07042894
2024-03-06 00:00:00.000 UTC,4060.972777199211,96439484.9396946,15298514.695032774,96522288.95301344,111820803.64804624
2024-03-07 00:00:00.000 UTC,3240.963202727442,95576401.10307674,12396435.889120383,95660998.16510308,108057434.05422346
2024-03-08 00:00:00.000 UTC,3534.038095658936,91413399.88303164,13885656.57196438,91457663.64784876,105343320.21981315
2024-03-09 00:00:00.000 UTC,3710.9184741797726,92605951.89259829,14548902.628330093,92641523.18922396,107190425.81755406
2024-03-10 00:00:00.000 UTC,5125.295959431234,90708493.1416962,20123738.535259236,90753583.76670896,110877322.3019682
2024-03-11 00:00:00.000 UTC,4262.095188441592,96830386.57565716,16976445.022382185,96887833.89222611,113864278.9146083
2024-03-12 00:00:00.000 UTC,4846.700441580011,91706299.14094388,19407677.91874286,91753768.29561242,111161446.21435528
2024-03-13 00:00:00.000 UTC,4067.893469347946,91841928.18012647,16345889.206209924,91885279.8024968,108231169.00870672
2024-03-14 00:00:00.000 UTC,6579.067363821661,84802370.04024784,25844423.76962988,84869563.84594539,110713987.61557528
2024-03-15 00:00:00.000 UTC,8344.061407689755,76432300.07936601,31071899.799822666,76521633.51476252,107593533.31458518
2024-03-16 00:00:00.000 UTC,10338.90440534248,72635400.02833204,38054834.79646878,72733988.46032026,110788823.25678904
2024-03-17 00:00:00.000 UTC,8761.110705811014,73543710.43502079,31405162.917720445,73665830.7876383,105070993.70535874
2024-03-18 00:00:00.000 UTC,11273.373796236096,74232980.8656774,40222643.015224725,74336907.0388895,114559550.05411422
2024-03-19 00:00:00.000 UTC,15317.408147827991,61271685.00474052,50930691.09896336,61348681.17415635,112279372.27311972
2024-03-20 00:00:00.000 UTC,11254.843227344369,83580755.96623854,37016326.66404396,83657945.98669405,120674272.65073802
2024-03-21 00:00:00.000 UTC,12280.497292965134,81277375.9340546,43156140.64318428,81362960.16427374,124519100.807458
2024-03-22 00:00:00.000 UTC,14905.974336152438,74309914.10823224,50942403.24750631,74397579.16523717,125339982.41274348
2024-03-23 00:00:00.000 UTC,16787.745951256373,74283034.85056551,56545850.50028843,74352239.5566903,130898090.05697872
2024-03-24 00:00:00.000 UTC,14154.994493502549,82383606.37638564,47798918.1463284,82463033.61272125,130261951.75904964
2024-03-25 00:00:00.000 UTC,12697.110652956348,87779518.98919804,44646117.019024774,87820529.70238572,132466646.7214105
2024-03-26 00:00:00.000 UTC,15931.938801651391,86905279.2032332,57586683.73577604,86956751.87238526,144543435.6081613
2024-03-27 00:00:00.000 UTC,17873.19619545625,79658581.81420268,63687026.910369,79727127.47066957,143414154.38103858
2024-03-28 00:00:00.000 UTC,16649.92979833259,86269541.71668364,59208425.7012434,86335169.17371581,145543594.87495923
2024-03-29 00:00:00.000 UTC,16986.54099238918,81569332.80836327,60106075.51859707,81645509.78517395,141751585.30377102
2024-03-30 00:00:00.000 UTC,18562.38856199971,81726328.02867417,65419626.45707095,81823201.82081355,147242828.27788448
2024-03-31 00:00:00.000 UTC,11264.798203673956,98459983.61066124,40609423.07632799,98575682.9801526,139185106.0564806
2024-04-01 00:00:00.000 UTC,13881.759611434216,80686959.02060269,49133359.76969745,80773369.43061574,129906729.20031318
2024-04-02 00:00:00.000 UTC,22615.931717279673,74278668.06702809,75462919.38529816,74348730.64694606,149811650.0322442
2024-04-03 00:00:00.000 UTC,22510.078851749902,77321364.18198518,74710524.17377974,77379805.70945877,152090329.8832385
2024-04-04 00:00:00.000 UTC,21878.02164018755,78245559.87936597,73047188.70455731,78298245.22301811,151345433.9275754
2024-04-05 00:00:00.000 UTC,22082.040939763465,77974303.15389095,72903389.68599665,78023750.23334306,150927139.91933972
2024-04-06 00:00:00.000 UTC,21322.206707484744,80506570.23891301,71265212.95913497,80548588.79830694,151813801.7574419
2024-04-07 00:00:00.000 UTC,19327.11904231312,111669828.04355444,65625272.97300548,111727356.22889233,177352629.2018978
2024-04-08 00:00:00.000 UTC,12713.76503248584,142969948.86157548,45464197.29222977,143049194.42354274,188513391.7157725
2024-04-09 00:00:00.000 UTC,23669.291747376075,91195477.46730888,85287148.84996665,91267037.7351849,176554186.58515155
2024-04-10 00:00:00.000 UTC,22008.23550802759,104491539.38797648,77245856.04719944,104586068.67497373,181831924.72217315
2024-04-11 00:00:00.000 UTC,23835.71731602786,93304521.21962994,84441107.37218198,93381888.8102668,177822996.18244877
2024-04-12 00:00:00.000 UTC,25700.864624256923,69151131.1415391,88380441.14483576,69239365.82390316,157619806.9687389
2024-04-13 00:00:00.000 UTC,27799.355815327624,59712755.58011401,89051188.07321145,59810894.945261486,148862083.01847294
2024-04-14 00:00:00.000 UTC,24687.766047580066,76132928.28476512,75455342.69054203,76244969.25580582,151700311.94634783
2024-04-15 00:00:00.000 UTC,29093.79885177476,69285790.08169568,92158770.90275608,69348917.37545678,161507688.27821285
2024-04-16 00:00:00.000 UTC,29284.111728631964,65682283.22287369,90038449.03414744,65747967.33060441,155786416.36475185
2024-04-17 00:00:00.000 UTC,30524.30687060277,59897808.937726915,92954244.0657774,59944226.61997601,152898470.6857534
2024-04-18 00:00:00.000 UTC,30153.231079898174,65934281.88643122,91395563.67946523,65987978.26193494,157383541.9414002
2024-04-19 00:00:00.000 UTC,30663.801461536772,69498664.41729718,93923205.77652642,69539596.47617653,163462802.25270295
2024-04-20 00:00:00.000 UTC,27703.61724486381,79282242.85881019,85539216.15191454,79343435.26130444,164882651.41321898
2024-04-21 00:00:00.000 UTC,27975.15421285405,81166787.985178,88470853.0673926,81226763.75942971,169697616.8268223
2024-04-22 00:00:00.000 UTC,26456.61618603932,85506497.81995726,84530455.90145165,85530047.43766768,170060503.33911932
2024-04-23 00:00:00.000 UTC,23079.03840455055,85865550.72714716,73894389.03491749,85889889.43675856,159784278.47167605
2024-04-24 00:00:00.000 UTC,25693.69028980368,80610906.58676994,82620630.49589269,80670053.719882,163290684.2157747
2024-04-25 00:00:00.000 UTC,25050.590632058724,82473885.07989812,78843273.90157382,82556489.54862934,161399763.45020318
